127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/plugins/autosave/plugin.min.js HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/plugins/fullpage/plugin.min.js HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/plugins/table/plugin.min.js HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/plugins/wordcount/plugin.min.js HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/plugins/insertdatetime/plugin.min.js HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/plugins/legacyoutput/plugin.min.js HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/plugins/pageembed/plugin.min.js HTTP/1.1" 404 126 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/plugins/textpattern/plugin.min.js HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/plugins/code/plugin.min.js HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/plugins/bdmap/plugin.min.js HTTP/1.1" 404 126 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/skins/ui/oxide/skin.min.css HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/skins/ui/oxide/content.min.css HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
